"","Chromosome","Start","End","Feature","205125590013_R05C01","205128000013_R03C01","205128000076_R04C01","205240110044_R02C01","205240110063_R03C01"
"chr1-0279","chr1",24000001,24075000,"chr1-0279",0.063,-0.007,0.144,0.078,0.151
"chr1-0280","chr1",24075001,24150000,"chr1-0280",0.068,-0.017,0.113,0.022,0.004
"chr1-0281","chr1",24150001,24225000,"chr1-0281",0.076,0.038,0.163,0.081,0.144
"chr1-0282","chr1",24225001,24300000,"chr1-0282",0.072,0.051,0.111,0.069,0.103
"chr1-0283","chr1",24300001,24375000,"chr1-0283",0.023,0.101,0.098,0.101,0.211
"chr1-0284","chr1",24375001,24450000,"chr1-0284",0.09,-0.081,0.038,0.024,-0.016
"chr1-0285","chr1",24450001,24525000,"chr1-0285",0.036,-0.061,0.072,0.043,0.07
"chr1-0286","chr1",24525001,24600000,"chr1-0286",0.099,-0.018,0.083,0.027,0.086
"chr1-0287","chr1",24600001,24675000,"chr1-0287",-0.054,-0.064,-0.132,-0.051,-0.067
"chr1-0288","chr1",24675001,24750000,"chr1-0288",0.016,-0.056,-0.002,0.031,0.01
"chr1-0289","chr1",24750001,24825000,"chr1-0289",-0.107,-0.088,-0.163,-0.08,-0.126
"chr1-0290","chr1",24825001,24900000,"chr1-0290",0.099,0.119,0.141,0.151,0.269
"chr1-0291","chr1",24900001,24975000,"chr1-0291",0.04,0.022,0.101,0.069,0.036
"chr1-0292","chr1",24975001,25050000,"chr1-0292",0.107,0.071,0.115,0.183,0.296
"chr1-0293","chr1",25050001,25125000,"chr1-0293",0.073,0.153,0.221,0.236,0.195
"chr1-0294","chr1",25125001,25200000,"chr1-0294",0.079,0.066,0.096,0.147,0.221
"chr1-0295","chr1",25200001,25275000,"chr1-0295",0.074,-0.032,0.157,-0.017,-0.101
"chr1-0296","chr1",25275001,25350000,"chr1-0296",0.063,-0.011,0.059,0.027,0.004
"chr1-0297","chr1",25350001,25425000,"chr1-0297",0.043,-0.073,-0.033,-0.028,-0.057
"chr1-0298","chr1",25425001,25500000,"chr1-0298",0.01,0.037,-0.035,0.11,0.172
"chr1-0299","chr1",25500001,25575000,"chr1-0299",0.062,-0.008,0.101,0.036,0.034
"chr1-0300","chr1",25575001,25650000,"chr1-0300",-0.409,0.05,-0.127,-0.439,-0.305
"chr1-0301","chr1",25650001,25725000,"chr1-0301",-0.04,0.025,-0.016,0.006,0.084
"chr1-0302","chr1",25725001,25800000,"chr1-0302",-0.059,0.01,0.024,0.04,0.085
"chr1-0303","chr1",25800001,25875000,"chr1-0303",0.004,-0.001,0.062,0.085,0.066
"chr1-0304","chr1",25875001,25950000,"chr1-0304",0,-0.06,0.047,0.038,0.052
"chr1-0305","chr1",25950001,26025000,"chr1-0305",0.041,-0.036,0.046,0.003,0.006
"chr1-0306","chr1",26025001,26100000,"chr1-0306",-0.056,-0.107,-0.084,-0.119,-0.177
"chr1-0307","chr1",26100001,26175000,"chr1-0307",0.132,-0.004,0.159,0.046,0.13
"chr1-0308","chr1",26175001,26250000,"chr1-0308",0.03,0.03,0.13,0.075,0.033
"chr1-0309","chr1",26250001,26325000,"chr1-0309",-0.103,-0.044,-0.057,-0.015,-0.024
"chr1-0310","chr1",26325001,26400000,"chr1-0310",0.008,-0.099,-0.035,-0.031,-0.137
"chr1-0311","chr1",26400001,26475000,"chr1-0311",0.092,0.089,0.044,0.073,0.203
"chr1-0312","chr1",26475001,26550000,"chr1-0312",0.059,-0.063,0.038,0.035,0.028
"chr1-0313","chr1",26550001,26625000,"chr1-0313",0.076,0.088,0.109,0.03,-0.028
"chr1-0314","chr1",26625001,26700000,"chr1-0314",0.038,-0.022,0.083,0.011,0.009
"chr1-0315","chr1",26700001,26775000,"chr1-0315",-0.017,-0.067,0.004,-0.016,-0.028
"chr1-0316","chr1",26775001,26850000,"chr1-0316",0.073,0.007,0.109,0.118,0.121
"chr1-0317","chr1",26850001,26925000,"chr1-0317",0.027,-0.129,-0.028,-0.063,-0.056
"chr1-0318","chr1",26925001,27000000,"chr1-0318",0.08,0.129,0.203,0.195,0.216
"chr1-0319","chr1",27000001,27075000,"chr1-0319",0.053,0.106,0.097,0.167,0.217
"chr1-0320","chr1",27075001,27150000,"chr1-0320",0.04,0.035,0.031,0.049,-0.027
"chr1-0321","chr1",27150001,27225000,"chr1-0321",0.038,-0.016,0.053,0.023,-0.017
"chr1-0322","chr1",27225001,27300000,"chr1-0322",0.067,0.021,0.105,0.065,0.079
"chr1-0323","chr1",27300001,27375000,"chr1-0323",0.095,-0.018,0.108,0.064,0.047
"chr1-0324","chr1",27375001,27450000,"chr1-0324",0.057,-0.069,0.008,0.023,-0.013
"chr1-0325","chr1",27450001,27525000,"chr1-0325",0.041,0.02,0.015,0.105,0.204
"chr1-0326","chr1",27525001,27600000,"chr1-0326",0.097,0.154,0.25,0.196,0.207
"chr1-0327","chr1",27600001,27675000,"chr1-0327",0,-0.016,0.029,0.01,0.09
"chr1-0328","chr1",27675001,27750000,"chr1-0328",0.053,-0.003,0.092,-0.001,-0.047
"chr1-0329","chr1",27750001,27825000,"chr1-0329",-0.068,-0.059,-0.022,-0.042,0.018
"chr1-0330","chr1",27825001,27900000,"chr1-0330",0.049,0.007,0.101,-0.002,-0.11
"chr1-0331","chr1",27900001,27975000,"chr1-0331",0.049,-0.004,0.072,0.087,0.074
"chr1-0332","chr1",27975001,28050000,"chr1-0332",-0.104,-0.151,-0.133,-0.045,-0.067
"chr1-0333","chr1",28050001,28125000,"chr1-0333",0.045,0.089,0.111,0.084,0.1
"chr1-0334","chr1",28125001,28200000,"chr1-0334",0.099,0.061,0.112,0.087,0.15
"chr1-0335","chr1",28200001,28275000,"chr1-0335",0.094,-0.038,0.105,0.067,0.094
"chr1-0336","chr1",28275001,28350000,"chr1-0336",-0.01,0,0.053,-0.012,-0.006
"chr1-0337","chr1",28350001,28425000,"chr1-0337",0.054,0.037,0.053,0.118,0.305
"chr1-0338","chr1",28425001,28500000,"chr1-0338",0.069,0.082,0.073,0.2,0.253
"chr1-0339","chr1",28500001,28575000,"chr1-0339",0.128,0.069,0.202,0.106,0.234
"chr1-0340","chr1",28575001,28650000,"chr1-0340",0.035,0.025,0.096,0.028,0.026
"chr1-0341","chr1",28650001,28725000,"chr1-0341",0.088,0.051,0.161,0.121,0.161
"chr1-0342","chr1",28725001,28800000,"chr1-0342",0.027,0.123,0.064,0.204,0.362
"chr1-0343","chr1",28800001,28875000,"chr1-0343",0.062,0.02,0.08,0.14,0.159
"chr1-0344","chr1",28875001,28950000,"chr1-0344",0.07,0.015,0.127,0.042,0.014
"chr1-0345","chr1",28950001,29025000,"chr1-0345",0.122,0.088,0.174,0.174,0.24
"chr1-0346","chr1",29025001,29100000,"chr1-0346",0.139,0.133,0.141,0.156,0.322
"chr1-0347","chr1",29100001,29175000,"chr1-0347",0.055,0.099,0.083,0.1,0.181
"chr1-0348","chr1",29175001,29250000,"chr1-0348",0.021,0.038,0.106,0.087,0.076
"chr1-0349","chr1",29250001,29475000,"chr1-0349",0.054,0.172,0.204,0.246,0.215
"chr1-0350","chr1",29475001,29550000,"chr1-0350",0.016,0.053,0.089,0.1,0.161
"chr1-0351","chr1",29550001,29625000,"chr1-0351",-0.002,-0.03,0.009,-0.067,-0.132
"chr1-0352","chr1",29625001,29775000,"chr1-0352",-0.115,-0.126,-0.127,-0.113,-0.202
"chr1-0353","chr1",29775001,29878082,"chr1-0353",-0.017,-0.146,-0.049,-0.123,-0.297
"chr1-0354","chr1",30028083,30150000,"chr1-0354",-0.069,-0.107,-0.163,-0.115,-0.106
"chr1-0355","chr1",30150001,30225000,"chr1-0355",-0.021,-0.105,-0.098,-0.134,-0.097
"chr1-0356","chr1",30225001,30375000,"chr1-0356",-0.058,-0.125,-0.043,-0.061,-0.176
"chr1-0357","chr1",30375001,30525000,"chr1-0357",-0.072,-0.182,-0.19,-0.126,-0.172
"chr1-0358","chr1",30525001,30600000,"chr1-0358",-0.016,-0.054,-0.006,-0.077,-0.058
"chr1-0359","chr1",30600001,30675000,"chr1-0359",-0.02,-0.105,-0.012,0.039,0.05
"chr1-0360","chr1",30675001,30825000,"chr1-0360",-0.04,-0.115,-0.061,-0.053,-0.121
"chr1-0361","chr1",30825001,30900000,"chr1-0361",-0.034,-0.233,-0.13,-0.156,-0.189
"chr1-0362","chr1",30900001,31125000,"chr1-0362",0.075,0.011,-0.035,-0.029,-0.018
"chr1-0363","chr1",31125001,31200000,"chr1-0363",0.003,-0.039,-0.008,-0.04,-0.126
"chr1-0364","chr1",31200001,31275000,"chr1-0364",0.014,-0.177,-0.058,-0.147,-0.163
"chr1-0365","chr1",31275001,31350000,"chr1-0365",0.025,-0.062,-0.011,-0.102,-0.138
"chr1-0366","chr1",31350001,31425000,"chr1-0366",0.05,-0.07,0.051,0.002,-0.04
"chr1-0367","chr1",31425001,31500000,"chr1-0367",0.016,0.172,0.023,0.123,0.24
"chr1-0368","chr1",31500001,31575000,"chr1-0368",-0.002,0.056,0.069,0.078,0.074
"chr1-0369","chr1",31575001,31650000,"chr1-0369",0.182,0.185,0.243,0.422,0.493
"chr1-0370","chr1",31650001,31725000,"chr1-0370",0.048,0.006,0.106,0.072,0.085
"chr1-0371","chr1",31725001,31800000,"chr1-0371",0.023,0.078,0.06,0.01,0.035
"chr1-0372","chr1",31800001,31875000,"chr1-0372",0.08,-0.056,0.091,-0.046,-0.08
"chr1-0373","chr1",31875001,31950000,"chr1-0373",0.041,0.032,0.049,0.039,0.203
"chr1-0374","chr1",31950001,32025000,"chr1-0374",-0.165,-0.202,-0.168,-0.203,-0.146
"chr1-0375","chr1",32025001,32100000,"chr1-0375",0.018,-0.07,0.004,-0.068,-0.119
"chr1-0376","chr1",32100001,32175000,"chr1-0376",0.059,-0.043,0.012,-0.028,-0.17
"chr1-0377","chr1",32175001,32250000,"chr1-0377",0.048,-0.058,0.058,-0.014,-0.152
"chr1-0378","chr1",32250001,32325000,"chr1-0378",0.083,-0.111,0.04,0.02,0.005
"chr1-0379","chr1",32325001,32400000,"chr1-0379",0.222,0.313,0.212,0.328,0.462
"chr1-0380","chr1",32400001,32475000,"chr1-0380",0.001,0.076,0.108,0.107,0.248
"chr1-0381","chr1",32475001,32550000,"chr1-0381",0.034,0.062,0.131,0.092,0.214
"chr1-0382","chr1",32550001,32625000,"chr1-0382",0.03,-0.055,0.093,-0.046,0.006
"chr1-0383","chr1",32625001,32700000,"chr1-0383",0.01,-0.119,-0.012,-0.149,-0.212
"chr1-0384","chr1",32700001,32775000,"chr1-0384",0.09,0.029,0.163,0.074,0.079
"chr1-0385","chr1",32775001,32850000,"chr1-0385",0.078,0.052,0.165,0.104,0.092
"chr1-0386","chr1",32850001,32925000,"chr1-0386",-0.079,-0.125,-0.055,-0.175,-0.238
"chr1-0387","chr1",32925001,33000000,"chr1-0387",0.084,0.004,0.12,0.012,-0.044
"chr1-0388","chr1",33000001,33075000,"chr1-0388",0.166,0.085,0.164,0.163,0.408
"chr1-0389","chr1",33075001,33150000,"chr1-0389",0.053,0.06,0.13,0.123,0.122
"chr1-0390","chr1",33150001,33225000,"chr1-0390",0.073,0.025,0.089,0.084,0.035
"chr1-0391","chr1",33225001,33300000,"chr1-0391",0.069,0.027,0.122,0.04,-0.047
"chr1-0392","chr1",33300001,33375000,"chr1-0392",0.068,-0.039,0.039,0.016,-0.025
"chr1-0393","chr1",33375001,33450000,"chr1-0393",0.071,0.085,0.13,0.172,0.215
"chr1-0394","chr1",33450001,33525000,"chr1-0394",0.041,0.034,0.082,0.054,0.147
"chr1-0395","chr1",33525001,33600000,"chr1-0395",0.05,-0.081,0.023,-0.036,-0.094
"chr1-0396","chr1",33600001,33675000,"chr1-0396",0.032,0.026,0.054,0.046,0.031
"chr1-0397","chr1",33675001,33750000,"chr1-0397",-0.09,-0.03,-0.058,-0.039,-0.103
"chr1-0398","chr1",33750001,33825000,"chr1-0398",0.01,0.007,0.017,0.061,0.045
"chr1-0399","chr1",33825001,33900000,"chr1-0399",-0.014,0.013,0.056,0.018,0.026
"chr1-0400","chr1",33900001,33975000,"chr1-0400",-0.087,-0.081,-0.158,-0.118,-0.068
"chr1-0401","chr1",33975001,34125000,"chr1-0401",0.013,-0.045,-0.041,-0.037,-0.06
"chr1-0402","chr1",34125001,34350000,"chr1-0402",-0.122,-0.115,-0.139,-0.112,-0.081
"chr1-0403","chr1",34350001,34575000,"chr1-0403",-0.215,-0.212,-0.381,-0.145,-0.173
"chr1-0404","chr1",34575001,34650000,"chr1-0404",-0.014,-0.172,0.018,-0.065,-0.097
"chr1-0405","chr1",34650001,34950000,"chr1-0405",0.026,0.011,-0.062,-0.046,-0.029
"chr1-0406","chr1",34950001,35175000,"chr1-0406",-0.123,-0.088,-0.244,-0.168,-0.252
"chr1-0407","chr1",35175001,35250000,"chr1-0407",-0.008,-0.122,-0.075,-0.138,-0.186
"chr1-0408","chr1",35250001,35325000,"chr1-0408",-0.086,-0.156,-0.097,-0.08,-0.206
"chr1-0409","chr1",35325001,35400000,"chr1-0409",-0.025,-0.055,0.05,-0.027,-0.091
"chr1-0410","chr1",35400001,35475000,"chr1-0410",-0.015,0.042,-0.032,0.048,0.164
"chr1-0411","chr1",35475001,35550000,"chr1-0411",0.062,0.064,0.12,0.147,0.268
"chr1-0412","chr1",35550001,35700000,"chr1-0412",0.044,0.093,0.153,0.07,0.183
"chr1-0413","chr1",35700001,35850000,"chr1-0413",0.076,0.098,0.108,0.06,0.198
"chr1-0414","chr1",35850001,36000000,"chr1-0414",0.049,0.103,0.036,0.103,0.212
"chr1-0415","chr1",36000001,36075000,"chr1-0415",0.057,0.025,0.101,0.007,-0.071
"chr1-0416","chr1",36075001,36150000,"chr1-0416",0.103,-0.136,0.093,-0.105,-0.13
"chr1-0417","chr1",36150001,36225000,"chr1-0417",0.029,-0.041,0.095,-0.024,0.163
"chr1-0418","chr1",36225001,36300000,"chr1-0418",0.032,0.065,0.15,0.096,0.049
"chr1-0419","chr1",36300001,36375000,"chr1-0419",0.148,0.038,0.17,0.135,0.231
"chr1-0420","chr1",36375001,36525000,"chr1-0420",0.103,0.163,0.192,0.132,0.238
"chr1-0421","chr1",36525001,36600000,"chr1-0421",0.097,0.024,0.15,0.049,0.018
"chr1-0422","chr1",36600001,36675000,"chr1-0422",0.098,-0.005,0.109,0.05,0.049
"chr1-0423","chr1",36675001,36750000,"chr1-0423",0.041,0.069,0.121,0.07,0.143
"chr1-0424","chr1",36750001,36825000,"chr1-0424",0.055,-0.019,0.074,0.003,-0.032
"chr1-0425","chr1",36825001,36900000,"chr1-0425",0.074,-0.023,0.034,0.017,0.093
"chr1-0426","chr1",36900001,36975000,"chr1-0426",0.052,0.018,0.074,0.03,0.068
"chr1-0427","chr1",36975001,37050000,"chr1-0427",-0.04,-0.122,-0.125,-0.134,-0.223
"chr1-0428","chr1",37050001,37125000,"chr1-0428",-0.083,-0.098,-0.115,-0.058,-0.234
"chr1-0429","chr1",37125001,37200000,"chr1-0429",0.071,0.012,0.011,0.06,-0.007
"chr1-0430","chr1",37200001,37275000,"chr1-0430",-0.033,-0.182,-0.073,-0.06,-0.123
"chr1-0431","chr1",37275001,37350000,"chr1-0431",-0.059,-0.149,-0.087,-0.142,-0.221
"chr1-0432","chr1",37350001,37425000,"chr1-0432",-0.096,-0.093,-0.204,-0.239,-0.295
"chr1-0433","chr1",37425001,37500000,"chr1-0433",0.048,-0.057,0.052,0.08,0.047
"chr1-0434","chr1",37500001,37575000,"chr1-0434",-0.001,-0.036,0.144,-0.006,-0.127
"chr1-0435","chr1",37575001,37725000,"chr1-0435",-0.075,-0.008,-0.045,0.031,0.09
"chr1-0436","chr1",37725001,37875000,"chr1-0436",-0.125,-0.182,-0.177,-0.115,-0.238
"chr1-0437","chr1",37875001,37950000,"chr1-0437",0.081,-0.07,0.051,-0.013,-0.122
"chr1-0438","chr1",37950001,38025000,"chr1-0438",0.068,0.026,0.082,-0.012,0.122
"chr1-0439","chr1",38025001,38100000,"chr1-0439",-0.029,-0.049,0.068,-0.048,-0.049
"chr1-0440","chr1",38100001,38175000,"chr1-0440",-0.022,-0.144,0.037,-0.054,-0.2
"chr1-0441","chr1",38175001,38250000,"chr1-0441",-0.009,-0.125,-0.012,-0.089,-0.208
"chr1-0442","chr1",38250001,38325000,"chr1-0442",0.026,0.005,0.103,0.084,0.086
"chr1-0443","chr1",38325001,38400000,"chr1-0443",0.094,0.092,0.155,0.09,0.115
"chr1-0444","chr1",38400001,38475000,"chr1-0444",0.057,-0.064,0.092,0.009,-0.053
"chr1-0445","chr1",38475001,38550000,"chr1-0445",-0.012,-0.064,0.016,0.027,-0.053
"chr1-0446","chr1",38550001,38625000,"chr1-0446",0.016,-0.062,0.024,-0.099,-0.173
"chr1-0447","chr1",38625001,38700000,"chr1-0447",-0.072,-0.105,-0.13,-0.141,-0.11
"chr1-0448","chr1",38700001,38925000,"chr1-0448",-0.084,-0.119,-0.113,-0.096,-0.091
"chr1-0449","chr1",38925001,39000000,"chr1-0449",-0.08,-0.056,-0.081,-0.023,0.009
"chr1-0450","chr1",39000001,39075000,"chr1-0450",-0.009,-0.065,-0.022,-0.048,-0.12
"chr1-0451","chr1",39075001,39225000,"chr1-0451",-0.106,-0.101,-0.106,-0.098,0.034
"chr1-0452","chr1",39225001,39300000,"chr1-0452",-0.043,-0.048,-0.021,-0.139,-0.119
"chr1-0453","chr1",39300001,39375000,"chr1-0453",0.027,0.055,0.103,0.094,0.073
"chr1-0454","chr1",39375001,39450000,"chr1-0454",0.062,0.067,0.127,0.179,0.274
"chr1-0455","chr1",39450001,39525000,"chr1-0455",0.034,0.001,0.026,0.058,0.073
"chr1-0456","chr1",39525001,39600000,"chr1-0456",0.088,0.125,0.14,0.191,0.23
"chr1-0457","chr1",39600001,39675000,"chr1-0457",0.125,0.074,0.081,0.166,0.239
"chr1-0458","chr1",39675001,39750000,"chr1-0458",0.067,0.055,0.102,0.11,-0.002
"chr1-0459","chr1",39750001,39825000,"chr1-0459",0.085,0.286,0.073,0.198,0.321
"chr1-0460","chr1",39825001,39900000,"chr1-0460",-0.084,0.062,0.037,0.051,0.023
"chr1-0461","chr1",39900001,39975000,"chr1-0461",0.054,0.069,0.138,0.118,0.174
"chr1-0462","chr1",39975001,40050000,"chr1-0462",0.08,0.029,0.144,0.133,0.116
"chr1-0463","chr1",40050001,40125000,"chr1-0463",-0.002,-0.037,-0.035,-0.033,-0.033
"chr1-0464","chr1",40125001,40200000,"chr1-0464",0.03,0.016,0.116,0.047,-0.03
"chr1-0465","chr1",40200001,40275000,"chr1-0465",0.038,-0.047,0.083,-0.023,0
"chr1-0466","chr1",40275001,40350000,"chr1-0466",0.058,0.035,0.106,-0.004,0.001
"chr1-0467","chr1",40350001,40425000,"chr1-0467",0.045,0.07,0.118,0.107,0.102
"chr1-0468","chr1",40425001,40500000,"chr1-0468",0.064,0.002,0.074,0.047,0.117
"chr1-0469","chr1",40500001,40575000,"chr1-0469",0.015,-0.006,0.027,0.019,0.053
"chr1-0470","chr1",40575001,40650000,"chr1-0470",0.072,0.053,0.192,0.162,0.162
"chr1-0471","chr1",40650001,40725000,"chr1-0471",-0.017,-0.102,0.035,-0.064,-0.021
"chr1-0472","chr1",40725001,40800000,"chr1-0472",0.012,-0.073,0.082,-0.034,0.053
"chr1-0473","chr1",40800001,40875000,"chr1-0473",-0.075,0.041,-0.036,0.037,0.113
"chr1-0474","chr1",40875001,40950000,"chr1-0474",-0.055,-0.033,0.031,0.015,0.041
"chr1-0475","chr1",40950001,41100000,"chr1-0475",0.026,-0.008,0.062,0.005,0.067
"chr1-0476","chr1",41100001,41175000,"chr1-0476",-0.005,-0.004,-0.04,-0.012,-0.001
"chr1-0477","chr1",41175001,41250000,"chr1-0477",0.054,0.095,0.051,0.124,0.11
"chr1-0478","chr1",41250001,41325000,"chr1-0478",0.024,0.036,0.039,0.027,-0.077
"chr1-0479","chr1",41325001,41400000,"chr1-0479",-0.06,-0.042,0.091,0.066,0.013
"chr1-0480","chr1",41400001,41475000,"chr1-0480",0.026,0.088,0.131,0.114,0.216
"chr1-0481","chr1",41475001,41550000,"chr1-0481",0.03,-0.091,-0.114,-0.036,-0.1
"chr1-0482","chr1",41550001,41700000,"chr1-0482",0.079,0.026,0.061,0.043,-0.001
"chr1-0483","chr1",41700001,41775000,"chr1-0483",0.044,0.041,0.118,0.13,0.126
"chr1-0484","chr1",41775001,41850000,"chr1-0484",-0.032,-0.102,0.051,-0.015,-0.059
"chr1-0485","chr1",41850001,41925000,"chr1-0485",-0.051,-0.143,-0.136,-0.088,-0.154
"chr1-0486","chr1",41925001,42000000,"chr1-0486",0.031,-0.052,0.059,-0.083,-0.164
"chr1-0487","chr1",42000001,42075000,"chr1-0487",-0.013,-0.136,-0.053,-0.061,-0.134
"chr1-0488","chr1",42075001,42150000,"chr1-0488",-0.024,-0.048,-0.066,0.011,0.023
"chr1-0489","chr1",42150001,42225000,"chr1-0489",0.006,-0.088,-0.028,-0.044,-0.125
"chr1-0490","chr1",42225001,42300000,"chr1-0490",-0.024,-0.06,-0.007,-0.028,0.018
"chr1-0491","chr1",42300001,42375000,"chr1-0491",-0.004,-0.04,-0.054,0.065,0.028
"chr1-0492","chr1",42375001,42450000,"chr1-0492",-0.131,-0.152,-0.17,-0.14,-0.048
"chr1-0493","chr1",42450001,42600000,"chr1-0493",-0.057,-0.079,-0.035,-0.055,0.013
"chr1-0494","chr1",42600001,42675000,"chr1-0494",0.032,-0.093,-0.031,-0.074,-0.143
"chr1-0495","chr1",42675001,42825000,"chr1-0495",0,0.077,0.118,0.07,0.123
"chr1-0496","chr1",42825001,42900000,"chr1-0496",-0.001,0.025,0.024,0.051,0.114
"chr1-0497","chr1",42900001,42975000,"chr1-0497",0.009,-0.076,-0.031,-0.004,0.051
"chr1-0498","chr1",42975001,43125000,"chr1-0498",-0.009,-0.206,-0.071,-0.146,-0.145
"chr1-0499","chr1",43125001,43200000,"chr1-0499",0.028,-0.028,0.08,0.119,0.189
"chr1-0500","chr1",43200001,43275000,"chr1-0500",0.014,0.015,0.077,0.012,-0.032
"chr1-0501","chr1",43275001,43350000,"chr1-0501",-0.032,-0.029,-0.049,-0.052,-0.023
"chr1-0502","chr1",43350001,43425000,"chr1-0502",0.023,0.061,0.113,0.025,-0.014
"chr1-0503","chr1",43425001,43500000,"chr1-0503",0.006,-0.032,0.075,0.01,0.011
"chr1-0504","chr1",43500001,43575000,"chr1-0504",0.025,0.003,0.051,0.012,-0.024
"chr1-0505","chr1",43575001,43650000,"chr1-0505",0.012,-0.074,0.026,-0.12,-0.049
"chr1-0506","chr1",43650001,43725000,"chr1-0506",-0.025,0.017,0.065,0.02,0.211
"chr1-0507","chr1",43725001,43800000,"chr1-0507",0.005,-0.111,-0.069,-0.061,-0.124
"chr1-0508","chr1",43800001,43875000,"chr1-0508",-0.006,-0.055,0.022,-0.022,-0.071
"chr1-0509","chr1",43875001,43950000,"chr1-0509",-0.001,-0.062,-0.015,0.005,-0.056
"chr1-0510","chr1",43950001,44025000,"chr1-0510",0.046,0.013,0.055,0.067,-0.018
"chr1-0511","chr1",44025001,44100000,"chr1-0511",0.047,-0.123,0.003,-0.108,-0.206
"chr1-0512","chr1",44100001,44175000,"chr1-0512",0.056,0.003,0.076,-0.008,0.018
"chr1-0513","chr1",44175001,44250000,"chr1-0513",-0.007,0.011,0.043,0.151,0.3
"chr1-0514","chr1",44250001,44325000,"chr1-0514",-0.081,-0.053,-0.094,-0.038,-0.102
"chr1-0515","chr1",44325001,44400000,"chr1-0515",0.029,-0.052,0.059,-0.026,-0.028
"chr1-0516","chr1",44400001,44475000,"chr1-0516",0.044,-0.035,0.069,-0.017,-0.07
"chr1-0517","chr1",44475001,44550000,"chr1-0517",0.01,-0.101,0.025,-0.015,-0.013
"chr1-0518","chr1",44550001,44625000,"chr1-0518",0.031,-0.008,0.063,0.066,0.131
"chr1-0519","chr1",44625001,44700000,"chr1-0519",0.039,-0.04,0.002,-0.025,-0.057
"chr1-0520","chr1",44700001,44775000,"chr1-0520",-0.102,-0.174,-0.204,-0.104,-0.354
"chr1-0521","chr1",44775001,44850000,"chr1-0521",-0.084,-0.041,-0.076,-0.092,-0.138
"chr1-0522","chr1",44850001,44925000,"chr1-0522",0.04,0.048,0.115,-0.016,-0.031
"chr1-0523","chr1",44925001,45000000,"chr1-0523",0.03,0.041,0.021,0.018,0.133
"chr1-0524","chr1",45000001,45075000,"chr1-0524",0.02,-0.01,0.01,0.051,0.118
"chr1-0525","chr1",45075001,45150000,"chr1-0525",0.021,-0.024,0.022,-0.025,-0.103
"chr1-0526","chr1",45150001,45225000,"chr1-0526",0.04,0.02,0.133,0.184,0.168
"chr1-0527","chr1",45225001,45300000,"chr1-0527",0.055,-0.084,0.028,-0.009,-0.038
"chr1-0528","chr1",45300001,45450000,"chr1-0528",0.131,0.104,0.179,0.186,0.261
"chr1-0529","chr1",45450001,45525000,"chr1-0529",0.059,-0.012,0.091,0.063,0.064
"chr1-0530","chr1",45525001,45750000,"chr1-0530",0.051,0.099,0.083,0.002,0.069
"chr1-0531","chr1",45750001,45825000,"chr1-0531",0.062,0.038,0.109,0.055,0.026
"chr1-0532","chr1",45825001,45975000,"chr1-0532",0.034,-0.054,0.036,0.088,0.185
"chr1-0533","chr1",45975001,46050000,"chr1-0533",0.072,0.01,0.134,0.113,0.106
"chr1-0534","chr1",46050001,46125000,"chr1-0534",-0.014,-0.002,-0.043,0.021,0.062
"chr1-0535","chr1",46125001,46200000,"chr1-0535",0.067,0.036,0.084,0.114,0.002
"chr1-0536","chr1",46200001,46275000,"chr1-0536",0.065,0.142,0.188,0.161,0.241
"chr1-0537","chr1",46275001,46425000,"chr1-0537",0.014,0.18,0.001,0.182,0.218
"chr1-0538","chr1",46425001,46500000,"chr1-0538",-0.012,-0.196,-0.052,-0.204,-0.155
"chr1-0539","chr1",46500001,46575000,"chr1-0539",-0.07,0.049,-0.1,0.081,0.179
"chr1-0540","chr1",46575001,46650000,"chr1-0540",-0.032,-0.059,-0.017,-0.044,-0.022
"chr1-0541","chr1",46650001,46725000,"chr1-0541",-0.027,-0.054,-0.015,-0.068,-0.105
"chr1-0542","chr1",46725001,46800000,"chr1-0542",0.03,-0.036,0.088,0.075,0.154
"chr1-0543","chr1",46800001,46875000,"chr1-0543",0.057,0.071,0.115,0.105,0.109
"chr1-0544","chr1",46875001,46950000,"chr1-0544",-0.056,-0.093,-0.087,-0.136,-0.199
"chr1-0545","chr1",46950001,47025000,"chr1-0545",0.011,-0.067,0.032,-0.094,-0.114
"chr1-0546","chr1",47025001,47100000,"chr1-0546",-0.018,-0.012,-0.003,-0.004,-0.094
"chr1-0547","chr1",47100001,47175000,"chr1-0547",0.037,0.005,0.009,0.087,0.101
"chr1-0548","chr1",47175001,47250000,"chr1-0548",-0.222,-0.113,-0.203,-0.216,-0.177
"chr1-0549","chr1",47250001,47325000,"chr1-0549",-0.035,-0.087,-0.053,-0.072,-0.184
"chr1-0550","chr1",47325001,47475000,"chr1-0550",-0.074,-0.055,-0.007,-0.081,0.025
"chr1-0551","chr1",47475001,47625000,"chr1-0551",0.02,0.041,-0.015,0.009,-0.022
"chr1-0552","chr1",47625001,47700000,"chr1-0552",0.056,-0.054,0.029,-0.071,-0.098
"chr1-0553","chr1",47700001,47850000,"chr1-0553",0.004,-0.051,0.026,-0.017,0.017
"chr1-0554","chr1",47850001,47925000,"chr1-0554",0.026,-0.036,0.017,-0.017,-0.019
"chr1-0555","chr1",47925001,48000000,"chr1-0555",-0.011,-0.032,-0.068,-0.033,0.023
"chr1-0556","chr1",48000001,48150000,"chr1-0556",-0.118,-0.12,-0.147,-0.103,-0.22
